UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,NUMBER_OF_CONTRACTS,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
HOUR,2025-12-08 09:00:00,207,binance,BTCUSDT,91782.1,92262.6,91741.6,91865.3,1765184400,1765187999,91782.0,92262.6,1765184807,91741.6,1765184413,91865.3,146513,74125,72388,0,6170075,6170.075,567753425.0568,3408.399,313667433.2515,2761.676,254085991.8053,0,0
HOUR,2025-12-08 10:00:00,207,binance,BTCUSDT,91865.3,92181.8,91756.1,92085.8,1765188000,1765191599,91865.3,92181.8,1765190873,91756.1,1765188316,92085.8,82564,42520,40044,0,3479380,3479.38,320094207.5931,1699.192,156343391.4539,1780.188,163750816.1392,0,0
HOUR,2025-12-08 11:00:00,207,binance,BTCUSDT,92085.8,92139.9,91806.1,91923.5,1765191600,1765195199,92085.8,92139.9,1765192867,91806.1,1765193641,91923.5,79082,35873,43209,0,2948810,2948.81,271164904.1054,1192.607,109674362.5052,1756.203,161490541.6002,0,0
HOUR,2025-12-08 12:00:00,207,binance,BTCUSDT,91923.5,91948.4,91627.8,91729.5,1765195200,1765198799,91923.6,91948.4,1765195214,91627.8,1765197608,91729.5,108326,50270,58056,0,4326042,4326.042,397008611.2594,1948.992,178856239.7034,2377.05,218152371.556,0,0
HOUR,2025-12-08 13:00:00,207,binance,BTCUSDT,91729.5,92106.4,91231.7,91424.0,1765198800,1765202399,91729.4,92106.4,1765199484,91231.7,1765201236,91424.0,197160,96193,100967,0,9171219,9171.219,840429764.3744,4315.222,395537566.2097,4855.997,444892198.1647,0,0
HOUR,2025-12-08 14:00:00,207,binance,BTCUSDT,91424.0,91753.0,90723.0,90809.0,1765202400,1765205999,91424.0,91753.0,1765204401,90723.0,1765204712,90809.0,410475,203547,206928,0,17583751,17583.751,1603435948.3459,8301.548,757256112.1668,9282.203,846179836.1791,0,0
HOUR,2025-12-08 15:00:00,207,binance,BTCUSDT,90809.0,90970.6,89553.8,89912.6,1765206000,1765209599,90809.1,90970.6,1765206398,89553.8,1765208597,89912.6,538691,265520,273171,0,25503881,25503.881,2297936288.4582,12628.196,1137934154.0896,12875.685,1160002134.3686,0,0
HOUR,2025-12-08 16:00:00,207,binance,BTCUSDT,89912.6,90438.8,89629.1,89929.2,1765209600,1765213199,89912.7,90438.8,1765211969,89629.1,1765209750,89929.2,281073,144277,136796,0,11150576,11150.576,1003946369.11,5455.152,491147735.0687,5695.424,512798634.0413,0,0
HOUR,2025-12-08 17:00:00,207,binance,BTCUSDT,89929.2,90300.0,89641.9,90212.1,1765213200,1765216799,89929.3,90300.0,1765216714,89641.9,1765215682,90212.1,211684,107238,104446,0,7295600,7295.6,656286436.9092,3719.867,334658916.8014,3575.733,321627520.1078,0,0
HOUR,2025-12-08 18:00:00,207,binance,BTCUSDT,90212.1,90471.6,89676.0,89873.5,1765216800,1765220399,90212.1,90471.6,1765218248,89676.0,1765220309,89873.5,211070,102296,108774,0,7298143,7298.143,658403910.1623,3418.962,308422562.1974,3879.181,349981347.9649,0,0
HOUR,2025-12-08 19:00:00,207,binance,BTCUSDT,89873.5,90326.1,89805.4,90073.6,1765220400,1765223999,89873.5,90326.1,1765223646,89805.4,1765220525,90073.6,158631,81962,76669,0,3559196,3559.196,320531527.0885,1961.72,176661444.4902,1597.476,143870082.5983,0,0
HOUR,2025-12-08 20:00:00,207,binance,BTCUSDT,90073.6,90877.1,90073.6,90745.7,1765224000,1765227599,90073.7,90877.1,1765227230,90073.7,1765224000,90745.7,171740,92415,79325,0,5485364,5485.364,496543035.2683,2999.283,271549643.6712,2486.081,224993391.5971,0,0
HOUR,2025-12-08 21:00:00,207,binance,BTCUSDT,90745.7,91338.2,90618.0,91258.2,1765227600,1765231199,90745.7,91338.2,1765231108,90618.0,1765227670,91258.2,132490,71100,61390,0,4885776,4885.776,444797919.238,2724.06,248009551.0064,2161.716,196788368.2316,0,0
HOUR,2025-12-08 22:00:00,207,binance,BTCUSDT,91258.2,91333.0,90675.0,90788.6,1765231200,1765234799,91258.1,91333.0,1765231210,90675.0,1765234587,90788.6,73656,31536,42120,0,2566677,2566.677,233370964.8438,1063.069,96656351.2511,1503.608,136714613.5927,0,0
HOUR,2025-12-08 23:00:00,207,binance,BTCUSDT,90788.6,90975.0,90439.3,90610.8,1765234800,1765238399,90788.6,90975.0,1765235338,90439.3,1765236396,90610.8,97834,47330,50504,0,2866928,2866.928,259929141.4305,1369.812,124205534.2193,1497.116,135723607.2112,0,0
HOUR,2025-12-09 00:00:00,207,binance,BTCUSDT,90610.8,90810.8,90315.0,90359.4,1765238400,1765241999,90610.8,90810.8,1765239570,90315.0,1765241604,90359.4,102966,51545,51421,0,3351117,3351.117,303497352.471,1749.604,158467951.574,1601.513,145029400.897,0,0
HOUR,2025-12-09 01:00:00,207,binance,BTCUSDT,90359.4,90537.2,89922.4,90017.9,1765242000,1765245599,90359.5,90537.2,1765243080,89922.4,1765245190,90017.9,132107,65027,67080,0,3906843,3906.843,352398348.8217,1788.54,161389694.2367,2118.303,191008654.585,0,0
HOUR,2025-12-09 02:00:00,207,binance,BTCUSDT,90017.9,90338.5,89933.7,90026.1,1765245600,1765249199,90017.9,90338.5,1765247367,89933.7,1765245695,90026.1,88139,45761,42378,0,2261736,2261.736,203918945.0773,1177.016,106124700.8819,1084.72,97794244.1954,0,0
HOUR,2025-12-09 03:00:00,207,binance,BTCUSDT,90026.1,90412.8,89774.1,90364.0,1765249200,1765252799,90026.1,90412.8,1765252598,89774.1,1765250446,90364.0,132309,69442,62867,0,5876583,5876.583,529426714.4703,2921.794,263293064.1777,2954.789,266133650.2926,0,0
HOUR,2025-12-09 04:00:00,207,binance,BTCUSDT,90364.0,90472.9,89653.5,89875.3,1765252800,1765256398,90364.1,90472.9,1765253519,89653.5,1765255071,89875.3,119925,54596,65329,0,6017625,6017.625,541372259.255,2471.001,222325124.1256,3546.624,319047135.1294,0,0
HOUR,2025-12-09 05:00:00,207,binance,BTCUSDT,89875.3,90172.9,89368.9,89857.6,1765256400,1765259999,89875.3,90172.9,1765258600,89368.9,1765257446,89857.6,151950,74441,77509,0,8417663,8417.663,756277487.4854,3818.364,343218225.5762,4599.299,413059261.9092,0,0
HOUR,2025-12-09 06:00:00,207,binance,BTCUSDT,89857.6,90200.0,89744.0,90124.8,1765260000,1765263599,89857.7,90200.0,1765263288,89744.0,1765262099,90124.8,92320,47766,44554,0,2874643,2874.643,258596433.1404,1438.398,129404727.1181,1436.245,129191706.0223,0,0
HOUR,2025-12-09 07:00:00,207,binance,BTCUSDT,90124.8,90485.8,90048.5,90449.9,1765263600,1765267199,90124.8,90485.8,1765266818,90048.5,1765263888,90449.9,100889,50999,49890,0,3318334,3318.334,299634154.5226,1819.877,164331801.8124,1498.457,135302352.7102,0,0
HOUR,2025-12-09 08:00:00,207,binance,BTCUSDT,90449.9,90584.8,90301.0,90459.1,1765267200,1765270799,90449.9,90584.8,1765269999,90301.0,1765269555,90459.1,85334,41577,43757,0,3200166,3200.166,289512108.8681,1521.002,137621670.6797,1679.164,151890438.1884,0,0
HOUR,2025-12-09 09:00:00,207,binance,BTCUSDT,90459.1,90461.7,90090.5,90099.9,1765270800,1765274399,90459.0,90461.7,1765270827,90090.5,1765274335,90099.9,70556,30217,40339,0,2774290,2774.29,250442123.3891,1170.574,105674477.4621,1603.716,144767645.927,0,0
HOUR,2025-12-09 10:00:00,207,binance,BTCUSDT,90099.9,90307.4,89868.0,90255.7,1765274400,1765277999,90100.0,90307.4,1765276639,89868.0,1765276802,90255.7,94692,49117,45575,0,2843337,2843.337,256187857.5554,1448.974,130577041.5615,1394.363,125610815.9939,0,0
HOUR,2025-12-09 11:00:00,207,binance,BTCUSDT,90255.7,90348.9,90089.2,90341.9,1765278000,1765281598,90255.6,90348.9,1765281580,90089.2,1765279010,90341.9,69253,34843,34410,0,1990952,1990.952,179671368.6304,1038.856,93755169.7824,952.096,85916198.848,0,0
HOUR,2025-12-09 12:00:00,207,binance,BTCUSDT,90341.9,90695.6,90276.8,90532.7,1765281601,1765285199,90342.0,90695.6,1765282973,90276.8,1765282079,90532.7,97086,51437,45649,0,4061990,4061.99,367645158.0118,2097.337,189830496.8001,1964.653,177814661.2117,0,0
HOUR,2025-12-09 13:00:00,207,binance,BTCUSDT,90532.7,90820.8,90122.0,90385.0,1765285200,1765288799,90532.7,90820.8,1765287049,90122.0,1765287959,90385.0,128652,62048,66604,0,6430163,6430.163,581931615.659,2781.761,251710834.3236,3648.402,330220781.3354,0,0
HOUR,2025-12-09 14:00:00,207,binance,BTCUSDT,90385.0,90597.0,89953.0,90327.1,1765288800,1765292399,90385.1,90597.0,1765288875,89953.0,1765290780,90327.1,258592,128757,129835,0,7254564,7254.564,654687512.2721,3675.765,331744057.9464,3578.799,322943454.3257,0,0
HOUR,2025-12-09 15:00:00,207,binance,BTCUSDT,90327.1,92867.0,90244.8,92676.9,1765292400,1765295999,90327.1,92867.0,1765295701,90244.8,1765292410,92676.9,670602,355519,315083,0,27227610,27227.61,2495168968.4264,14745.988,1351189372.007,12481.622,1143979596.4194,0,0
HOUR,2025-12-09 16:00:00,207,binance,BTCUSDT,92676.9,94439.0,92656.5,94146.8,1765296000,1765299599,92676.9,94439.0,1765299162,92656.5,1765296002,94146.8,695533,359317,336216,0,31815348,31815.348,2980070473.2834,16898.093,1583066146.3968,14917.255,1397004326.8866,0,0
HOUR,2025-12-09 17:00:00,207,binance,BTCUSDT,94146.8,94555.0,93505.0,93884.5,1765299600,1765303199,94146.9,94555.0,1765299950,93505.0,1765301698,93884.5,323648,157922,165726,0,18347943,18347.943,1725740182.9752,9221.191,867666859.0392,9126.752,858073323.936,0,0
HOUR,2025-12-09 18:00:00,207,binance,BTCUSDT,93884.5,94128.5,93615.8,93887.3,1765303200,1765306799,93884.5,94128.5,1765304400,93615.8,1765303761,93887.3,171354,83737,87617,0,6532798,6532.798,613483176.3209,3472.541,326123694.6556,3060.257,287359481.6653,0,0
HOUR,2025-12-09 19:00:00,207,binance,BTCUSDT,93887.3,94221.3,93604.0,93761.9,1765306800,1765310399,93887.2,94221.3,1765308808,93604.0,1765309467,93761.9,148771,72608,76163,0,4797697,4797.697,450404822.3513,2383.219,223775273.4028,2414.478,226629548.9485,0,0
HOUR,2025-12-09 20:00:00,207,binance,BTCUSDT,93761.9,93819.1,92724.6,93075.2,1765310400,1765313999,93761.9,93819.1,1765311157,92724.6,1765312013,93075.2,275738,134374,141364,0,10996828,10996.828,1024256291.6923,5477.921,510070871.2683,5518.907,514185420.424,0,0
HOUR,2025-12-09 21:00:00,207,binance,BTCUSDT,93075.2,93196.7,92199.0,92591.2,1765314000,1765317599,93075.2,93196.7,1765314312,92199.0,1765317323,92591.2,205497,98421,107076,0,8327611,8327.611,771524848.6457,3715.266,344208647.7436,4612.345,427316200.9021,0,0
HOUR,2025-12-09 22:00:00,207,binance,BTCUSDT,92591.2,92999.5,92455.0,92832.0,1765317600,1765321199,92591.2,92999.5,1765320323,92455.0,1765319250,92832.0,129665,68438,61227,0,4544429,4544.429,421407732.4342,2500.485,231895915.477,2043.944,189511816.9572,0,0
HOUR,2025-12-09 23:00:00,207,binance,BTCUSDT,92832.0,92933.0,92500.0,92638.4,1765321200,1765324799,92832.0,92933.0,1765323524,92500.0,1765322064,92638.4,89988,44657,45331,0,2818456,2818.456,261339222.5419,1442.832,133791640.508,1375.624,127547582.0339,0,0
HOUR,2025-12-10 00:00:00,207,binance,BTCUSDT,92638.4,92748.2,91999.3,92084.5,1765324800,1765328399,92638.3,92748.2,1765325587,91999.3,1765327772,92084.5,142307,67115,75192,0,6755040,6755.04,623617780.3251,2938.149,271296995.2306,3816.891,352320785.0945,0,0
HOUR,2025-12-10 01:00:00,207,binance,BTCUSDT,92084.5,92360.0,91900.0,92269.1,1765328400,1765331999,92084.5,92360.0,1765329580,91900.0,1765330361,92269.1,117994,60532,57462,0,3995465,3995.465,368158415.6437,1940.331,178848085.6591,2055.134,189310329.9846,0,0
HOUR,2025-12-10 02:00:00,207,binance,BTCUSDT,92269.1,92530.0,91976.3,92457.6,1765332000,1765335599,92269.2,92530.0,1765333436,91976.3,1765332610,92457.6,109544,55748,53796,0,3655088,3655.088,337333074.6387,1900.79,175435625.1352,1754.298,161897449.5035,0,0
HOUR,2025-12-10 03:00:00,207,binance,BTCUSDT,92457.6,92519.2,92300.0,92366.0,1765335600,1765339199,92457.6,92519.2,1765335624,92300.0,1765336852,92366.0,58312,28512,29800,0,1777089,1777.089,164197759.7917,871.135,80491014.3265,905.954,83706745.4652,0,0
HOUR,2025-12-10 04:00:00,207,binance,BTCUSDT,92366.0,92628.6,92339.8,92507.3,1765339200,1765342799,92366.0,92628.6,1765340298,92339.8,1765339457,92507.3,74944,40461,34483,0,2237711,2237.711,206962021.5382,1240.555,114739564.6817,997.156,92222456.8565,0,0
HOUR,2025-12-10 05:00:00,207,binance,BTCUSDT,92507.3,92695.5,92472.8,92508.6,1765342800,1765346399,92507.4,92695.5,1765343965,92472.8,1765343527,92508.6,65159,33248,31911,0,1908715,1908.715,176688343.5572,923.237,85461043.357,985.478,91227300.2002,0,0
HOUR,2025-12-10 06:00:00,207,binance,BTCUSDT,92508.6,92700.0,92350.0,92648.0,1765346400,1765349999,92508.5,92700.0,1765349848,92350.0,1765346651,92648.0,61694,32273,29421,0,2282429,2282.429,211300535.5435,1166.263,107980667.2476,1116.166,103319868.2959,0,0
HOUR,2025-12-10 07:00:00,207,binance,BTCUSDT,92648.0,92749.8,92446.1,92744.7,1765350000,1765353599,92648.0,92749.8,1765353582,92446.1,1765351108,92744.7,66856,33516,33340,0,2468037,2468.037,228528297.5036,1239.994,114833160.3615,1228.043,113695137.1421,0,0
HOUR,2025-12-10 08:00:00,207,binance,BTCUSDT,92744.7,92759.0,92500.0,92565.0,1765353600,1765357199,92744.7,92759.0,1765353602,92500.0,1765355700,92565.0,72253,34246,38007,0,2127676,2127.676,197087235.0931,944.73,87512548.3849,1182.946,109574686.7082,0,0
HOUR,2025-12-10 09:00:00,207,binance,BTCUSDT,92565.0,92900.0,92377.9,92870.1,1765357200,1765360799,92565.1,92900.0,1765360699,92377.9,1765358626,92870.1,91584,42785,48799,0,3316764,3316.764,307352422.056,1531.735,141972449.6406,1785.029,165379972.4154,0,0
HOUR,2025-12-10 10:00:00,207,binance,BTCUSDT,92870.1,93278.9,92088.0,92230.5,1765360800,1765364399,92870.0,93278.9,1765361033,92088.0,1765363287,92230.5,218823,98227,120596,0,9255352,9255.352,856944724.4657,4121.006,381814589.6693,5134.346,475130134.7964,0,0
HOUR,2025-12-10 11:00:00,207,binance,BTCUSDT,92230.5,92396.9,91721.0,92085.5,1765364400,1765367999,92230.4,92396.9,1765365157,91721.0,1765367193,92085.5,158757,75020,83737,0,7754555,7754.555,713654748.3453,3555.034,327156012.2152,4199.521,386498736.1301,0,0
HOUR,2025-12-10 12:00:00,207,binance,BTCUSDT,92085.5,92177.8,91779.1,91952.1,1765368000,1765371599,92085.4,92177.8,1765368160,91779.1,1765370393,91952.1,106798,52096,54702,0,3474872,3474.872,319566099.1335,1652.769,152000118.4683,1822.103,167565980.6652,0,0
HOUR,2025-12-10 13:00:00,207,binance,BTCUSDT,91952.1,92197.3,91903.2,92054.6,1765371600,1765375199,91952.2,92197.3,1765372948,91903.2,1765371665,92054.6,99029,52567,46462,0,3863918,3863.918,355627044.7109,1911.122,175909614.0885,1952.796,179717430.6224,0,0
HOUR,2025-12-10 14:00:00,207,binance,BTCUSDT,92054.6,92073.8,91555.8,91794.0,1765375200,1765378799,92054.5,92073.8,1765375226,91555.8,1765378386,91794.0,212632,102740,109892,0,6766996,6766.996,621405104.9085,3083.366,283138028.0167,3683.63,338267076.8918,0,0
HOUR,2025-12-10 15:00:00,207,binance,BTCUSDT,91794.0,92124.2,91520.0,92021.8,1765378800,1765382399,91794.0,92124.2,1765379168,91520.0,1765381037,92021.8,226429,117158,109271,0,6330265,6330.265,581652251.8717,3099.934,284855342.0468,3230.331,296796909.8249,0,0
HOUR,2025-12-10 16:00:00,207,binance,BTCUSDT,92021.8,92574.2,91846.8,92126.7,1765382400,1765385999,92021.8,92574.2,1765384044,91846.8,1765382600,92126.7,210924,109537,101387,0,7763952,7763.952,716164742.7078,4242.602,391334012.9941,3521.35,324830729.7137,0,0
HOUR,2025-12-10 17:00:00,207,binance,BTCUSDT,92126.7,92483.2,92049.4,92348.8,1765386000,1765389599,92126.7,92483.2,1765387282,92049.4,1765386044,92348.8,147916,75657,72259,0,3659298,3659.298,337726136.121,1886.962,174131626.757,1772.336,163594509.364,0,0
HOUR,2025-12-10 18:00:00,207,binance,BTCUSDT,92348.8,93000.0,91930.4,92448.8,1765389600,1765393199,92348.7,93000.0,1765391922,91930.4,1765390876,92448.8,251409,121929,129480,0,10688931,10688.931,988675307.6485,5290.133,489460556.2059,5398.798,499214751.4426,0,0
HOUR,2025-12-10 19:00:00,207,binance,BTCUSDT,92448.8,93223.6,91605.0,92913.8,1765393200,1765396799,92448.8,93223.6,1765393244,91605.0,1765393387,92913.8,625824,299717,326107,0,24908903,24908.903,2307721472.8419,11964.015,1108835604.8461,12944.888,1198885867.9958,0,0
HOUR,2025-12-10 20:00:00,207,binance,BTCUSDT,92913.8,94443.7,92182.1,92409.1,1765396800,1765400399,92913.9,94443.7,1765397836,92182.1,1765400077,92409.1,591940,287198,304742,0,26705418,26705.418,2494393712.1189,13087.258,1222843840.2191,13618.16,1271549871.8998,0,0
HOUR,2025-12-10 21:00:00,207,binance,BTCUSDT,92409.1,92733.3,91825.0,92308.2,1765400400,1765403999,92409.1,92733.3,1765403577,91825.0,1765401061,92308.2,227795,116102,111693,0,8514496,8514.496,785364153.4019,4370.457,403156070.3912,4144.039,382208083.0107,0,0
HOUR,2025-12-10 22:00:00,207,binance,BTCUSDT,92308.2,92659.3,91891.7,92472.2,1765404000,1765407599,92308.3,92659.3,1765404625,91891.7,1765405126,92472.2,140284,71128,69156,0,5370068,5370.068,495816716.6335,2711.983,250482736.6967,2658.085,245333979.9368,0,0
HOUR,2025-12-10 23:00:00,207,binance,BTCUSDT,92472.2,92557.9,91900.0,91977.5,1765407600,1765411199,92472.2,92557.9,1765407674,91900.0,1765410534,91977.5,93821,43107,50714,0,2510221,2510.221,231264161.1792,1138.973,104941976.22,1371.248,126322184.9592,0,0
HOUR,2025-12-11 00:00:00,207,binance,BTCUSDT,91977.5,92046.3,91011.0,91350.1,1765411200,1765414799,91977.5,92046.3,1765411579,91011.0,1765414153,91350.1,221241,103001,118240,0,9408827,9408.827,860663300.2507,3725.909,340851751.4865,5682.918,519811548.7642,0,0
HOUR,2025-12-11 01:00:00,207,binance,BTCUSDT,91350.1,91370.2,90600.0,90637.0,1765414800,1765418399,91350.1,91370.2,1765414874,90600.0,1765418171,90637.0,244653,118551,126102,0,9250870,9250.87,841153059.1244,3917.473,356198417.8787,5333.397,484954641.2457,0,0
HOUR,2025-12-11 02:00:00,207,binance,BTCUSDT,90637.0,90637.0,89820.0,90034.4,1765418400,1765421999,90637.0,90637.0,1765418400,89820.0,1765421245,90034.4,320416,156160,164256,0,11896566,11896.566,1072534007.4263,5489.603,494924779.2993,6406.963,577609228.127,0,0
HOUR,2025-12-11 03:00:00,207,binance,BTCUSDT,90034.4,90034.4,89321.0,89833.1,1765422000,1765425599,90034.4,90034.4,1765422001,89321.0,1765422682,89833.1,272184,136342,135842,0,10584545,10584.545,949659905.1625,5244.651,470625740.568,5339.894,479034164.5945,0,0
HOUR,2025-12-11 04:00:00,207,binance,BTCUSDT,89833.1,90445.6,89640.4,90386.6,1765425600,1765429199,89833.1,90445.6,1765429070,89640.4,1765425783,90386.6,176072,95995,80077,0,7282324,7282.324,655715641.18,4059.164,365488195.0345,3223.16,290227446.1455,0,0
HOUR,2025-12-11 05:00:00,207,binance,BTCUSDT,90386.6,90386.6,90016.9,90262.0,1765429200,1765432799,90386.6,90386.6,1765429201,90016.9,1765430087,90262.0,86576,43561,43015,0,2986873,2986.873,269395893.9428,1538.902,138799444.3885,1447.971,130596449.5543,0,0
HOUR,2025-12-11 06:00:00,207,binance,BTCUSDT,90262.0,90412.6,89914.2,90252.1,1765432800,1765436399,90262.1,90412.6,1765435207,89914.2,1765434328,90252.1,98029,48561,49468,0,3435568,3435.568,309770132.8153,1669.786,150584167.6544,1765.782,159185965.1609,0,0
HOUR,2025-12-11 07:00:00,207,binance,BTCUSDT,90252.1,90287.5,90011.7,90231.4,1765436400,1765439999,90252.0,90287.5,1765436646,90011.7,1765438052,90231.4,79342,40725,38617,0,2152014,2152.014,194007020.4119,1008.652,90942059.3543,1143.362,103064961.0576,0,0
HOUR,2025-12-11 08:00:00,207,binance,BTCUSDT,90231.4,90232.3,89931.0,90152.5,1765440000,1765443598,90231.3,90232.3,1765440263,89931.0,1765442142,90152.5,98702,48981,49721,0,3308287,3308.287,297959523.7567,1460.518,131547427.6743,1847.769,166412096.0824,0,0
HOUR,2025-12-11 09:00:00,207,binance,BTCUSDT,90152.5,90494.7,90101.5,90196.0,1765443600,1765447199,90152.6,90494.7,1765445482,90101.5,1765443931,90196.0,99788,51190,48598,0,3712658,3712.658,335167505.9542,1749.894,158001304.5679,1962.764,177166201.3863,0,0
HOUR,2025-12-11 10:00:00,207,binance,BTCUSDT,90196.0,90309.2,90125.7,90279.2,1765447200,1765450799,90196.0,90309.2,1765448085,90125.7,1765450033,90279.2,61000,32382,28618,0,2035883,2035.883,183660786.573,1100.557,99283035.7124,935.326,84377750.8606,0,0
HOUR,2025-12-11 11:00:00,207,binance,BTCUSDT,90279.2,90377.8,90163.9,90195.3,1765450800,1765454399,90279.1,90377.8,1765451261,90163.9,1765453898,90195.3,56820,27467,29353,0,1727831,1727.831,155960520.8062,765.04,69058251.5828,962.791,86902269.2234,0,0
HOUR,2025-12-11 12:00:00,207,binance,BTCUSDT,90195.3,90346.8,89972.2,90000.8,1765454400,1765457999,90195.3,90346.8,1765456487,89972.2,1765457899,90000.8,78378,37023,41355,0,2768035,2768.035,249578247.6794,1219.933,110002103.406,1548.102,139576144.2734,0,0
HOUR,2025-12-11 13:00:00,207,binance,BTCUSDT,90000.8,90134.6,89827.9,90062.9,1765458000,1765461599,90000.7,90134.6,1765461311,89827.9,1765460006,90062.9,104125,50322,53803,0,3780304,3780.304,340252145.5887,1790.676,161179254.9161,1989.628,179072890.6726,0,0
HOUR,2025-12-11 14:00:00,207,binance,BTCUSDT,90062.9,90450.0,89200.0,89514.5,1765461600,1765465199,90062.8,90450.0,1765464181,89200.0,1765465002,89514.5,337093,162002,175091,0,15072408,15072.408,1354104201.0841,6744.946,606011846.5123,8327.462,748092354.5718,0,0
HOUR,2025-12-11 15:00:00,207,binance,BTCUSDT,89514.5,90618.0,89363.8,89830.1,1765465200,1765468799,89514.4,90618.0,1765466705,89363.8,1765465260,89830.1,402615,205930,196685,0,14621202,14621.202,1316042659.2277,7600.118,684126309.2858,7021.084,631916349.9419,0,0
HOUR,2025-12-11 16:00:00,207,binance,BTCUSDT,89830.1,90150.0,89288.0,89704.2,1765468800,1765472399,89830.1,90150.0,1765471612,89288.0,1765469818,89704.2,280938,141285,139653,0,9591102,9591.102,859787317.0413,4716.966,422916039.3914,4874.136,436871277.6499,0,0
HOUR,2025-12-11 17:00:00,207,binance,BTCUSDT,89704.2,90224.9,89588.0,89935.6,1765472400,1765475999,89704.2,90224.9,1765474072,89588.0,1765472565,89935.6,159064,84099,74965,0,4957128,4957.128,445972238.8223,2462.997,221584234.7149,2494.131,224388004.1074,0,0
HOUR,2025-12-11 18:00:00,207,binance,BTCUSDT,89935.6,91150.0,89851.0,90657.9,1765476000,1765479599,89935.3,91150.0,1765478821,89851.0,1765476072,90657.9,238275,125475,112800,0,11773363,11773.363,1066966844.695,6842.591,620103251.193,4930.772,446863593.502,0,0
HOUR,2025-12-11 19:00:00,207,binance,BTCUSDT,90657.9,91499.0,90531.4,90793.5,1765479600,1765483199,90657.9,91499.0,1765481906,90531.4,1765480104,90793.5,245426,124072,121354,0,9739761,9739.761,886844657.8943,4907.127,446788352.7455,4832.634,440056305.1488,0,0
HOUR,2025-12-11 20:00:00,207,binance,BTCUSDT,90793.5,91806.1,90749.6,91740.9,1765483200,1765486799,90793.5,91806.1,1765486611,90749.6,1765483206,91740.9,238069,124586,113483,0,9870253,9870.253,901648171.0442,5409.685,494267272.1028,4460.568,407380898.9414,0,0
HOUR,2025-12-11 21:00:00,207,binance,BTCUSDT,91740.9,93547.3,91644.6,92823.5,1765486800,1765490399,91740.9,93547.3,1765488814,91644.6,1765486843,92823.5,452841,233774,219067,0,22484102,22484.102,2086295232.3354,11963.436,1110183820.6014,10520.666,976111411.734,0,0
HOUR,2025-12-11 22:00:00,207,binance,BTCUSDT,92823.5,93169.3,92050.3,92325.4,1765490400,1765493999,92823.6,93169.3,1765490432,92050.3,1765493347,92325.4,219145,107671,111474,0,9165323,9165.323,848036073.7061,4363.124,403691753.3629,4802.199,444344320.3432,0,0
HOUR,2025-12-11 23:00:00,207,binance,BTCUSDT,92325.4,92766.6,92289.8,92477.5,1765494000,1765497599,92325.4,92766.6,1765496372,92289.8,1765494638,92477.5,175414,82363,93051,0,6742594,6742.594,623841522.5311,2939.066,271958479.8658,3803.528,351883042.6653,0,0
HOUR,2025-12-12 00:00:00,207,binance,BTCUSDT,92477.5,92598.7,91400.0,91521.0,1765497600,1765501199,92477.6,92598.7,1765498829,91400.0,1765501189,91521.0,183793,75509,108284,0,8891771,8891.771,818891644.8961,3475.736,320372690.8349,5416.035,498518954.0612,0,0
HOUR,2025-12-12 01:00:00,207,binance,BTCUSDT,91521.0,92277.0,91482.9,92129.3,1765501200,1765504799,91521.0,92277.0,1765503305,91482.9,1765501481,92129.3,155232,79212,76020,0,5288001,5288.001,485846486.2258,2638.314,242427941.6761,2649.687,243418544.5497,0,0
HOUR,2025-12-12 02:00:00,207,binance,BTCUSDT,92129.3,92700.0,91883.3,92542.2,1765504800,1765508399,92129.3,92700.0,1765508133,91883.3,1765504983,92542.2,135529,68724,66805,0,4971749,4971.749,459188235.4555,2535.227,234183547.2835,2436.522,225004688.172,0,0
HOUR,2025-12-12 03:00:00,207,binance,BTCUSDT,92542.2,92719.0,92126.7,92234.3,1765508400,1765511999,92542.2,92719.0,1765508770,92126.7,1765509902,92234.3,91748,42746,49002,0,3218104,3218.104,297110620.4137,1489.725,137528645.5789,1728.379,159581974.8348,0,0
HOUR,2025-12-12 04:00:00,207,binance,BTCUSDT,92234.3,92424.3,92088.8,92355.6,1765512000,1765515599,92234.3,92424.3,1765515326,92088.8,1765513400,92355.6,62599,30340,32259,0,2757129,2757.129,254255919.9176,1128.308,104064865.3007,1628.821,150191054.6169,0,0
HOUR,2025-12-12 05:00:00,207,binance,BTCUSDT,92355.6,92460.0,92028.4,92404.8,1765515600,1765519199,92355.7,92460.0,1765515739,92028.4,1765516972,92404.8,65995,32065,33930,0,2588324,2588.324,238829268.3763,1208.28,111493873.0987,1380.044,127335395.2776,0,0
